0x70,"PERSONAL DATA [1/1]

CODENAME:THE BOSS
SEX:FEMALE
AGE:UNKNOWN
NATIONALITY:U.S.A
BIRTHDATE:UNKNOWN
BIRTHPLACE:UNKNOWN
ADDRESS:UNKNOWN
","PERSONAL DATA [1/1]

CODENAME:THE BOSS
SEX:FEMALE
AGE:UNKNOWN
NATIONALITY:U.S.A
BIRTHDATE:UNKNOWN
BIRTHPLACE:UNKNOWN
ADDRESS:UNKNOWN
"
0xf6,"PERSONAL DATA [1/2]

CODENAME:THE BOSS
SEX:FEMALE
AGE:UNKNOWN
NATIONALITY:U.S.A
BIRTHDATE:UNKNOWN
BIRTHPLACE:UNKNOWN
ADDRESS:UNKNOWN
","PERSONAL DATA [1/2]

CODENAME:THE BOSS
SEX:FEMALE
AGE:UNKNOWN
NATIONALITY:U.S.A
BIRTHDATE:UNKNOWN
BIRTHPLACE:UNKNOWN
ADDRESS:UNKNOWN
"
0x17c,"PERSONAL DATA [2/2]

HEIGHT:5% 10~
WEIGHT:UNKNOWN
HAIR:BROWNISH GREY
EYE:BLUE
VOICE:LORI ALAN
MTN ACTR:ERIKO HIRATA
BLOOD TYPE:UNKNOWN
","PERSONAL DATA [2/2]

HEIGHT:5% 10~
WEIGHT:UNKNOWN
HAIR:BROWNISH GREY
EYE:BLUE
VOICE:LORI ALAN
MTN ACTR:ERIKO HIRATA
BLOOD TYPE:UNKNOWN
"
0x204,"Your sense of smell is also important.
","Your sense of smell is also important.
"
0x22c,"Body odor, sweat, gunpowder, food...
these faint smells wafting in the
wind will tell you where the enemy...
","Body odor, sweat, gunpowder, food...
these faint smells wafting in the
wind will tell you where the enemy...
"
0x29a,"Uh, no.
","Uh, no.
"
0x2a3,"No?
","No?
"
0x2a8,"I can't smell.
","I can't smell.
"
0x2b8,"You... what now?
","You... what now?
"
0x2ca,"I can't smell.
","I can't smell.
"
0x2da,"Not at all?
","Not at all?
"
0x2e7,"Nope.
","Nope.
"
0x2ee,"Not even a little bit?
","Not even a little bit?
"
0x306,"Not a thing.
","Not a thing.
"
0x314,"Oh... well, then, you'll just have to trust
in your instincts as a gamer.
","Oh... well, then, you'll just have to trust
in your instincts as a gamer.
"
0x35f,"El sentido del olfato también es muy
importante.
","El sentido del olfato también es muy
importante.
"
0x392,"Olores corporales, sudor, pólvora, comida...
estos olores transportados por el viento
delatarán al enemigo...
","Olores corporales, sudor, pólvora, comida...
estos olores transportados por el viento
delatarán al enemigo...
"
0x403,"Oh no...
","Oh no...
"
0x40d,"¿No?
","¿No?
"
0x414,"No tengo olfato.
","No tengo olfato.
"
0x426,"¿Tú.. qué...?
","¿Tú.. qué...?
"
0x438,"Que no tengo olfato.
","Que no tengo olfato.
"
0x44e,"¿Nada?
","¿Nada?
"
0x457,"Nada.
","Nada.
"
0x45e,"Ni siquiera un poco.
","Ni siquiera un poco.
"
0x474,"Ni un poco.
","Ni un poco.
"
0x481,"Pues bueno, tendrás que confiar en tus
instintos como jugador.
","Pues bueno, tendrás que confiar en tus
instintos como jugador.
"
