0x30,"PERSONAL DATA [1/1]

CODENAME:THE BOSS
SEX:FEMALE
AGE:UNKNOWN
NATIONALITY:U.S.A
BIRTHDATE:UNKNOWN
BIRTHPLACE:UNKNOWN
ADDRESS:UNKNOWN
","PERSONAL DATA [1/1]

CODENAME:THE BOSS
SEX:FEMALE
AGE:UNKNOWN
NATIONALITY:U.S.A
BIRTHDATE:UNKNOWN
BIRTHPLACE:UNKNOWN
ADDRESS:UNKNOWN
"
0xb6,"PERSONAL DATA [1/2]

CODENAME:THE BOSS
SEX:FEMALE
AGE:UNKNOWN
NATIONALITY:U.S.A
BIRTHDATE:UNKNOWN
BIRTHPLACE:UNKNOWN
ADDRESS:UNKNOWN
","PERSONAL DATA [1/2]

CODENAME:THE BOSS
SEX:FEMALE
AGE:UNKNOWN
NATIONALITY:U.S.A
BIRTHDATE:UNKNOWN
BIRTHPLACE:UNKNOWN
ADDRESS:UNKNOWN
"
0x13c,"PERSONAL DATA [2/2]

HEIGHT:5% 10~
WEIGHT:UNKNOWN
HAIR:BROWNISH GREY
EYE:BLUE
VOICE:LORI ALAN
MTN ACTR:ERIKO HIRATA
BLOOD TYPE:UNKNOWN
","PERSONAL DATA [2/2]

HEIGHT:5% 10~
WEIGHT:UNKNOWN
HAIR:BROWNISH GREY
EYE:BLUE
VOICE:LORI ALAN
MTN ACTR:ERIKO HIRATA
BLOOD TYPE:UNKNOWN
"
0x1c4,"Your ultimate objective in this mission is to
find Sokolov and get him to safety, not to
slaughter the enemy.
","Your ultimate objective in this mission is to
find Sokolov and get him to safety, not to
slaughter the enemy.
"
0x233,"So basically I should avoid getting into
battles, right? You don't have to tell me.
","So basically I should avoid getting into
battles, right? You don't have to tell me.
"
0x288,"To avoid battles, it will be essential to
scout out the enemy's numbers and
positions.
","To avoid battles, it will be essential to
scout out the enemy's numbers and
positions.
"
0x2e0,"That's what you binoculars are for.
","That's what you binoculars are for.
"
0x305,"Ton objectif ultime dans cette mission, c'est de
trouver Sokolov et de le faire sortir vivant, pas
de tuer tous tes ennemis.
","Ton objectif ultime dans cette mission, c'est de
trouver Sokolov et de le faire sortir vivant, pas
de tuer tous tes ennemis.
"
0x383,"En gros, je dois éviter les batailles, c'est ça?
Pas la peine de me le dire.
","En gros, je dois éviter les batailles, c'est ça?
Pas la peine de me le dire.
"
0x3d3,"Pour éviter toute bataille, il est essentiel de
repérer le nombre et les positions de tes
ennemis.
","Pour éviter toute bataille, il est essentiel de
repérer le nombre et les positions de tes
ennemis.
"
0x439,"Pour cela, utilise tes jumelles.
","Pour cela, utilise tes jumelles.
"
