0x70,"PERSONAL DATA [1/1]

CODENAME:THE BOSS
SEX:FEMALE
AGE:UNKNOWN
NATIONALITY:U.S.A
BIRTHDATE:UNKNOWN
BIRTHPLACE:UNKNOWN
ADDRESS:UNKNOWN
","PERSONAL DATA [1/1]

CODENAME:THE BOSS
SEX:FEMALE
AGE:UNKNOWN
NATIONALITY:U.S.A
BIRTHDATE:UNKNOWN
BIRTHPLACE:UNKNOWN
ADDRESS:UNKNOWN
"
0xf6,"PERSONAL DATA [1/2]

CODENAME:THE BOSS
SEX:FEMALE
AGE:UNKNOWN
NATIONALITY:U.S.A
BIRTHDATE:UNKNOWN
BIRTHPLACE:UNKNOWN
ADDRESS:UNKNOWN
","PERSONAL DATA [1/2]

CODENAME:THE BOSS
SEX:FEMALE
AGE:UNKNOWN
NATIONALITY:U.S.A
BIRTHDATE:UNKNOWN
BIRTHPLACE:UNKNOWN
ADDRESS:UNKNOWN
"
0x17c,"PERSONAL DATA [2/2]

HEIGHT:5% 10~
WEIGHT:UNKNOWN
HAIR:BROWNISH GREY
EYE:BLUE
VOICE:LORI ALAN
MTN ACTR:ERIKO HIRATA
BLOOD TYPE:UNKNOWN
","PERSONAL DATA [2/2]

HEIGHT:5% 10~
WEIGHT:UNKNOWN
HAIR:BROWNISH GREY
EYE:BLUE
VOICE:LORI ALAN
MTN ACTR:ERIKO HIRATA
BLOOD TYPE:UNKNOWN
"
0x204,"Your sense of smell is also important.
","Your sense of smell is also important.
"
0x22c,"Body odor, sweat, gunpowder, food...
these faint smells wafting in the
wind will tell you where the enemy...
","Body odor, sweat, gunpowder, food...
these faint smells wafting in the
wind will tell you where the enemy...
"
0x29a,"Uh, no.
","Uh, no.
"
0x2a3,"No?
","No?
"
0x2a8,"I can't smell.
","I can't smell.
"
0x2b8,"You... what now?
","You... what now?
"
0x2ca,"I can't smell.
","I can't smell.
"
0x2da,"Not at all?
","Not at all?
"
0x2e7,"Nope.
","Nope.
"
0x2ee,"Not even a little bit?
","Not even a little bit?
"
0x306,"Not a thing.
","Not a thing.
"
0x314,"Oh... well, then, you'll just have to trust
in your instincts as a gamer.
","Oh... well, then, you'll just have to trust
in your instincts as a gamer.
"
0x35f,"Ton sens de l'odorat est tout aussi important.
","Ton sens de l'odorat est tout aussi important.
"
0x38f,"L'odeur corporelle, l'odeur de la sueur, de la
poudre, de la nourriture... toutes ces odeurs
portées par le vent te guideront là où
l'ennemi...
","L'odeur corporelle, l'odeur de la sueur, de la
poudre, de la nourriture... toutes ces odeurs
portées par le vent te guideront là où
l'ennemi...
"
0x423,"Euh, non.
","Euh, non.
"
0x42e,"Non?
","Non?
"
0x434,"Je n'ai aucun sens de l'odorat.
","Je n'ai aucun sens de l'odorat.
"
0x455,"Tu... quoi?
","Tu... quoi?
"
0x462,"Je n'ai aucun sens de l'odorat.
","Je n'ai aucun sens de l'odorat.
"
0x483,"Quoi, pas du tout.
","Quoi, pas du tout.
"
0x497,"Non.
","Non.
"
0x49d,"Pas même un petit peu.
","Pas même un petit peu.
"
0x4b6,"Même pas ça.
","Même pas ça.
"
0x4c6,"Oh... eh bien, il faudra que tu fasses confiance
à tes instincts en tant que joueur.
","Oh... eh bien, il faudra que tu fasses confiance
à tes instincts en tant que joueur.
"
